order_id,date_commande,pays,ville,canal_vente,segment_client,categorie_produit,produit,quantite,prix_unitaire_fcfa,remise_pourcentage,chiffre_affaires_fcfa,cout_fcfa,profit_fcfa,methode_paiement,campagne_marketing,satisfaction_client
CMD-104587,2025-07-24,RCA,Berbérati,Facebook,Grande entreprise,Mode,Chaussures Nike,1,62751,10,56476,40564,15912,Espèces,Promo rentrée,4.9
CMD-104588,2025-10-22,Congo,Nkayi,WhatsApp Business,PME,Téléphones,iPhone 13,10,584748,0,5847480,3856728,1990752,Carte bancaire,Soldes Ramadan,4.4
CMD-104589,2024-07-25,Gabon,Franceville,WhatsApp Business,PME,Téléphones,Samsung Galaxy A15,3,93007,10,251119,167004,84115,Carte bancaire,Soldes Ramadan,4.0
CMD-104590,2024-01-13,Cameroun,Bafoussam,Revendeur,Grande entreprise,Alimentation,Lait en poudre,11,6646,0,73106,46371,26735,Espèces,Soldes Ramadan,4.6
CMD-104591,2025-10-14,Tchad,Sarh,Instagram,Particulier,Informatique,Clé USB 64GB,2,9872,0,19744,13201,6543,Mobile Money,Soldes Ramadan,3.1
CMD-104592,2023-11-01,RCA,Bangui,Instagram,Particulier,Électroménager,Télévision Hisense 43,4,219589,0,878356,697185,181171,Carte bancaire,Fête de fin d'année,3.2
CMD-104593,2025-06-07,Congo,Dolisie,Boutique physique,Grande entreprise,Téléphones,iPhone 13,6,537300,15,2740230,2195888,544342,Espèces,Soldes Ramadan,3.8
CMD-104594,2023-08-26,Cameroun,Bafoussam,Revendeur,Grande entreprise,Téléphones,Redmi Note 13,2,128250,0,256500,151170,105330,Espèces,Aucune campagne,3.2
CMD-104595,2024-11-18,Gabon,Franceville,WhatsApp Business,Particulier,Téléphones,Tecno Spark 20,12,91586,0,1099032,803702,295330,Virement bancaire,Soldes Ramadan,3.2
CMD-104596,2024-06-24,RDC,Matadi,Revendeur,Particulier,Informatique,HP EliteBook,5,363187,0,1815935,1385622,430313,Mobile Money,Aucune campagne,3.0
CMD-104597,2024-01-07,Tchad,N'Djamena,Facebook,Particulier,Téléphones,Samsung Galaxy A15,1,106806,0,106806,74754,32052,Carte bancaire,Promo WhatsApp,3.5
CMD-104598,2025-10-23,Gabon,Port-Gentil,Site web,PME,Alimentation,Boisson gazeuse,2,3732,10,6718,4829,1889,Espèces,Campagne Facebook Ads,3.2
CMD-104599,2026-02-16,Gabon,Libreville,Boutique physique,Grande entreprise,Mode,Chaussures Nike,6,53418,0,320508,210955,109553,Carte bancaire,Fête de fin d'année,4.8
CMD-104600,2023-04-12,Gabon,Franceville,Site web,Particulier,Informatique,Dell Latitude,1,480340,0,480340,344209,136131,Mobile Money,Promo rentrée,4.0
CMD-104601,2024-01-26,RDC,Goma,Instagram,Grande entreprise,Mode,Chaussures Nike,10,56867,0,568670,341665,227005,Carte bancaire,Promo WhatsApp,3.2
CMD-104602,2023-04-09,Guinée équatoriale,Bata,Boutique physique,PME,Informatique,HP EliteBook,13,428973,15,4740152,2911242,1828910,Mobile Money,Soldes Ramadan,3.9
CMD-104603,2023-08-03,RDC,Goma,Instagram,PME,Téléphones,Samsung Galaxy A15,1,94418,0,94418,53392,41026,Mobile Money,Promo rentrée,3.9
CMD-104604,2024-03-16,Guinée équatoriale,Bata,Facebook,Grande entreprise,Alimentation,Huile 5L,14,10542,10,132830,86774,46056,Espèces,Fête de fin d'année,4.4
CMD-104605,2025-06-09,RCA,Berbérati,Revendeur,PME,Alimentation,Huile 5L,10,8997,10,80973,52500,28473,Espèces,Aucune campagne,3.8
CMD-104606,2025-11-18,Cameroun,Garoua,Boutique physique,PME,Mode,Chaussures Nike,13,51531,5,636408,438896,197512,Virement bancaire,Soldes Ramadan,4.5
CMD-104607,2024-03-22,RCA,Bangui,Revendeur,Grande entreprise,Électroménager,Réfrigérateur LG,2,440813,0,881626,634425,247201,Mobile Money,Promo WhatsApp,3.0
CMD-104608,2026-01-19,RCA,Berbérati,Revendeur,Grande entreprise,Électroménager,Mixeur Moulinex,12,33012,0,396144,316040,80104,Mobile Money,Black Friday,3.2
CMD-104609,2025-07-10,RCA,Berbérati,Facebook,PME,Mode,Montre connectée,2,53792,0,107584,75017,32567,Carte bancaire,Fête de fin d'année,5.0
CMD-104610,2024-12-07,RDC,Matadi,Instagram,PME,Mode,Chaussures Nike,1,52991,15,45043,36239,8804,Virement bancaire,Promo rentrée,4.2
CMD-104611,2025-06-21,Cameroun,Garoua,Facebook,Particulier,Informatique,Imprimante Canon,14,118501,0,1659014,1269651,389363,Virement bancaire,Promo rentrée,4.1
CMD-104612,2023-02-27,Gabon,Franceville,Site web,Particulier,Alimentation,Riz 25kg,14,22000,15,261800,193729,68071,Espèces,Fête de fin d'année,4.4
CMD-104613,2023-08-13,RCA,Berbérati,WhatsApp Business,Grande entreprise,Informatique,Clé USB 64GB,3,9560,0,28680,16894,11786,Virement bancaire,Campagne Facebook Ads,3.8
CMD-104614,2025-09-22,Guinée équatoriale,Malabo,WhatsApp Business,PME,Alimentation,Riz 25kg,8,27004,5,205231,154050,51181,Espèces,Black Friday,3.7
CMD-104615,2024-12-11,Congo,Brazzaville,Boutique physique,Particulier,Téléphones,iPhone 13,8,544599,5,4138953,2286543,1852410,Carte bancaire,Fête de fin d'année,4.6
CMD-104616,2025-05-13,Gabon,Libreville,Boutique physique,Particulier,Mode,Montre connectée,9,46005,0,414045,264313,149732,Carte bancaire,Black Friday,4.5
CMD-104617,2025-01-03,RDC,Kinshasa,Instagram,Particulier,Mode,Montre connectée,3,45675,10,123323,89342,33981,Mobile Money,Promo WhatsApp,3.4
CMD-104618,2024-02-22,RCA,Berbérati,Instagram,Particulier,Électroménager,Ventilateur Binatone,6,27550,0,165300,128309,36991,Carte bancaire,Fête de fin d'année,3.3
CMD-104619,2026-02-02,RCA,Berbérati,WhatsApp Business,Grande entreprise,Électroménager,Ventilateur Binatone,15,31116,0,466740,267069,199671,Carte bancaire,Soldes Ramadan,3.3
CMD-104620,2024-07-18,RCA,Bangui,Revendeur,PME,Téléphones,Tecno Spark 20,6,94822,15,483593,295061,188532,Virement bancaire,Soldes Ramadan,4.7
CMD-104621,2024-03-26,Gabon,Libreville,Boutique physique,PME,Mode,Chaussures Nike,9,62206,15,475876,364052,111824,Virement bancaire,Fête de fin d'année,3.5
CMD-104622,2025-08-01,RCA,Bangui,Revendeur,Particulier,Informatique,Clé USB 64GB,3,10239,15,26110,18276,7834,Espèces,Aucune campagne,3.7
CMD-104623,2026-04-17,Guinée équatoriale,Malabo,Facebook,Grande entreprise,Électroménager,Ventilateur Binatone,5,29138,0,145690,93685,52005,Virement bancaire,Campagne Facebook Ads,3.8
CMD-104624,2023-09-29,Congo,Nkayi,Instagram,Grande entreprise,Mode,Sac à main,11,33692,15,315021,177271,137750,Mobile Money,Promo WhatsApp,3.3
CMD-104625,2024-11-15,Congo,Pointe-Noire,Facebook,Grande entreprise,Alimentation,Huile 5L,14,10909,15,129818,100269,29549,Mobile Money,Black Friday,3.7
CMD-104626,2024-02-04,Guinée équatoriale,Bata,Revendeur,Particulier,Téléphones,Tecno Spark 20,2,88075,0,176150,142667,33483,Virement bancaire,Aucune campagne,3.6
CMD-104627,2025-01-18,RCA,Bangui,Instagram,Grande entreprise,Alimentation,Boisson gazeuse,5,4019,15,17081,10971,6110,Virement bancaire,Aucune campagne,4.8
CMD-104628,2023-09-09,Guinée équatoriale,Bata,Boutique physique,Particulier,Électroménager,Télévision Hisense 43,4,230631,0,922524,532898,389626,Espèces,Fête de fin d'année,4.5
CMD-104629,2024-12-06,RCA,Berbérati,Site web,Grande entreprise,Informatique,HP EliteBook,11,435053,5,4546304,2918781,1627523,Carte bancaire,Black Friday,5.0
CMD-104630,2025-07-10,Congo,Pointe-Noire,Instagram,PME,Électroménager,Mixeur Moulinex,5,40057,0,200285,122646,77639,Carte bancaire,Black Friday,3.2
CMD-104631,2023-11-24,RCA,Bangui,Boutique physique,Particulier,Informatique,HP EliteBook,13,398937,10,4667563,3136359,1531204,Espèces,Black Friday,4.8
CMD-104632,2026-03-30,Tchad,N'Djamena,Boutique physique,PME,Mode,Chaussures Nike,14,60411,10,761179,610016,151163,Virement bancaire,Promo WhatsApp,3.4
CMD-104633,2023-07-11,RCA,Berbérati,Revendeur,Particulier,Électroménager,Réfrigérateur LG,11,477875,15,4468132,3409013,1059119,Mobile Money,Promo rentrée,4.0
CMD-104634,2023-04-09,Congo,Pointe-Noire,WhatsApp Business,Grande entreprise,Alimentation,Riz 25kg,1,27334,0,27334,17929,9405,Mobile Money,Fête de fin d'année,4.6
CMD-104635,2023-02-12,Tchad,Moundou,Site web,PME,Mode,Montre connectée,9,52929,15,404907,260568,144339,Carte bancaire,Promo WhatsApp,3.4
CMD-104636,2026-03-20,RCA,Bangui,Revendeur,Grande entreprise,Électroménager,Ventilateur Binatone,13,30142,10,352662,215873,136789,Mobile Money,Black Friday,4.8
CMD-104637,2023-02-15,Gabon,Libreville,Instagram,Grande entreprise,Électroménager,Télévision Hisense 43,5,237406,10,1068327,837628,230699,Virement bancaire,Fête de fin d'année,4.0
CMD-104638,2023-12-03,RDC,Matadi,Boutique physique,PME,Mode,Chemise homme,5,17160,0,85800,69489,16311,Virement bancaire,Black Friday,4.1
CMD-104639,2026-04-06,Guinée équatoriale,Malabo,Boutique physique,Particulier,Électroménager,Télévision Hisense 43,6,246314,0,1477884,993826,484058,Virement bancaire,Promo rentrée,4.4
CMD-104640,2024-06-29,RCA,Berbérati,Revendeur,Grande entreprise,Mode,Chaussures Nike,9,51674,0,465066,282592,182474,Espèces,Fête de fin d'année,4.4
CMD-104641,2024-09-27,RDC,Goma,Facebook,Particulier,Alimentation,Boisson gazeuse,9,3460,15,26469,17381,9088,Espèces,Black Friday,3.6
CMD-104642,2025-02-16,Congo,Dolisie,Instagram,Particulier,Mode,Sac à main,10,34743,0,347430,215168,132262,Carte bancaire,Black Friday,4.4
CMD-104643,2024-07-30,Guinée équatoriale,Malabo,Boutique physique,Particulier,Informatique,Dell Latitude,15,434182,5,6187094,4076487,2110607,Carte bancaire,Soldes Ramadan,4.3
CMD-104644,2024-11-17,Tchad,Moundou,Boutique physique,Particulier,Informatique,Imprimante Canon,6,130193,15,663985,530221,133764,Virement bancaire,Black Friday,4.4
CMD-104645,2025-08-01,Guinée équatoriale,Malabo,WhatsApp Business,Grande entreprise,Mode,Montre connectée,8,50862,15,345862,210557,135305,Carte bancaire,Fête de fin d'année,4.1
CMD-104646,2023-06-28,RDC,Matadi,Revendeur,Grande entreprise,Électroménager,Réfrigérateur LG,12,428282,0,5139384,3608128,1531256,Carte bancaire,Aucune campagne,4.5
CMD-104647,2024-04-28,Cameroun,Douala,Facebook,Grande entreprise,Alimentation,Huile 5L,15,10730,0,160950,89094,71856,Espèces,Fête de fin d'année,4.2
CMD-104648,2024-06-26,Congo,Dolisie,Instagram,Grande entreprise,Téléphones,Redmi Note 13,9,130163,0,1171467,860870,310597,Espèces,Promo WhatsApp,3.8
CMD-104649,2023-11-28,Guinée équatoriale,Bata,Revendeur,Particulier,Électroménager,Réfrigérateur LG,8,476148,15,3237807,2439543,798264,Espèces,Black Friday,4.3
CMD-104650,2024-07-03,Guinée équatoriale,Malabo,Instagram,PME,Informatique,Imprimante Canon,14,118878,0,1664292,952784,711508,Carte bancaire,Soldes Ramadan,4.2
CMD-104651,2024-10-20,Congo,Pointe-Noire,Facebook,Particulier,Informatique,Imprimante Canon,7,130487,0,913409,636559,276850,Mobile Money,Black Friday,3.6
CMD-104652,2025-10-26,RCA,Bangui,Boutique physique,Particulier,Électroménager,Réfrigérateur LG,15,442792,15,5645598,4324173,1321425,Mobile Money,Black Friday,3.6
CMD-104653,2024-04-24,Congo,Dolisie,Site web,Grande entreprise,Alimentation,Huile 5L,1,9864,10,8878,6363,2515,Carte bancaire,Soldes Ramadan,3.0
CMD-104654,2025-10-20,Cameroun,Yaoundé,Site web,PME,Téléphones,Tecno Spark 20,12,96783,0,1161396,913765,247631,Mobile Money,Campagne Facebook Ads,3.9
CMD-104655,2025-04-17,Guinée équatoriale,Bata,Boutique physique,Grande entreprise,Alimentation,Huile 5L,12,9850,10,106380,63237,43143,Mobile Money,Soldes Ramadan,3.9
CMD-104656,2025-04-18,Congo,Nkayi,Revendeur,Grande entreprise,Mode,Sac à main,6,34326,0,205956,145547,60409,Espèces,Aucune campagne,3.4
CMD-104657,2023-11-28,Congo,Pointe-Noire,Facebook,Grande entreprise,Électroménager,Réfrigérateur LG,4,416245,0,1664980,939023,725957,Carte bancaire,Promo WhatsApp,3.7
CMD-104658,2024-11-03,RCA,Berbérati,Facebook,PME,Mode,Montre connectée,10,45871,0,458710,305074,153636,Mobile Money,Black Friday,4.8
CMD-104659,2024-11-07,RCA,Bangui,Revendeur,PME,Informatique,Dell Latitude,3,390549,10,1054483,786988,267495,Carte bancaire,Promo rentrée,4.9
CMD-104660,2026-02-03,Guinée équatoriale,Bata,Facebook,PME,Informatique,Imprimante Canon,4,112881,5,428948,329786,99162,Mobile Money,Black Friday,4.7
CMD-104661,2023-04-21,RDC,Goma,WhatsApp Business,Grande entreprise,Informatique,HP EliteBook,6,433864,0,2603184,1942918,660266,Espèces,Campagne Facebook Ads,3.9
CMD-104662,2026-02-18,Tchad,Sarh,Revendeur,PME,Électroménager,Mixeur Moulinex,13,37877,10,443161,319630,123531,Virement bancaire,Aucune campagne,4.5
CMD-104663,2024-01-04,Tchad,Sarh,Facebook,PME,Téléphones,Samsung Galaxy A15,1,94998,15,80749,51835,28914,Carte bancaire,Promo rentrée,4.1
CMD-104664,2024-04-23,Gabon,Libreville,Boutique physique,PME,Électroménager,Ventilateur Binatone,2,31839,0,63678,42453,21225,Carte bancaire,Promo WhatsApp,4.3
CMD-104665,2024-12-16,Gabon,Franceville,Revendeur,Grande entreprise,Électroménager,Réfrigérateur LG,1,469869,15,399389,315264,84125,Espèces,Campagne Facebook Ads,3.1
CMD-104666,2025-11-15,Guinée équatoriale,Malabo,Boutique physique,PME,Mode,Sac à main,10,36077,5,342732,256442,86290,Espèces,Aucune campagne,4.7
CMD-104667,2024-08-29,Congo,Dolisie,Instagram,Grande entreprise,Alimentation,Riz 25kg,12,23752,0,285024,169896,115128,Espèces,Soldes Ramadan,4.1
CMD-104668,2025-11-15,Congo,Dolisie,Site web,PME,Téléphones,iPhone 13,8,593818,0,4750544,2620940,2129604,Virement bancaire,Campagne Facebook Ads,4.7
CMD-104669,2023-11-25,Tchad,Moundou,Boutique physique,Grande entreprise,Téléphones,iPhone 13,12,590355,10,6375834,4520285,1855549,Carte bancaire,Promo WhatsApp,3.3
CMD-104670,2025-09-05,RCA,Bangui,Revendeur,Particulier,Téléphones,Redmi Note 13,9,144322,15,1104064,611346,492718,Carte bancaire,Promo rentrée,4.7
CMD-104671,2026-03-26,Guinée équatoriale,Bata,Site web,PME,Mode,Chaussures Nike,5,50909,0,254545,184979,69566,Carte bancaire,Promo WhatsApp,3.4
CMD-104672,2024-07-27,RDC,Matadi,Revendeur,PME,Mode,Chemise homme,2,18150,0,36300,27596,8704,Virement bancaire,Aucune campagne,4.8
CMD-104673,2023-08-21,Gabon,Port-Gentil,Instagram,Grande entreprise,Électroménager,Ventilateur Binatone,2,27845,0,55690,36599,19091,Espèces,Aucune campagne,3.2
CMD-104674,2025-10-08,Guinée équatoriale,Bata,Site web,Particulier,Électroménager,Télévision Hisense 43,2,259069,0,518138,345170,172968,Espèces,Promo WhatsApp,3.6
CMD-104675,2023-06-17,RCA,Bangui,Revendeur,Grande entreprise,Informatique,Dell Latitude,3,412087,0,1236261,720852,515409,Carte bancaire,Soldes Ramadan,3.1
CMD-104676,2023-09-22,Congo,Dolisie,Boutique physique,Grande entreprise,Alimentation,Riz 25kg,5,22059,0,110295,63334,46961,Virement bancaire,Campagne Facebook Ads,3.1
CMD-104677,2026-04-19,Gabon,Port-Gentil,Facebook,Particulier,Informatique,HP EliteBook,6,407221,10,2198994,1468426,730568,Carte bancaire,Campagne Facebook Ads,4.7
CMD-104678,2024-06-21,Tchad,N'Djamena,Instagram,Grande entreprise,Électroménager,Réfrigérateur LG,3,405043,15,1032860,718391,314469,Mobile Money,Aucune campagne,4.7
CMD-104679,2024-01-31,Congo,Nkayi,Facebook,Particulier,Téléphones,Tecno Spark 20,8,87494,0,699952,469755,230197,Espèces,Fête de fin d'année,3.8
CMD-104680,2024-08-21,Cameroun,Garoua,Instagram,Grande entreprise,Mode,Chaussures Nike,3,54809,0,164427,118372,46055,Carte bancaire,Campagne Facebook Ads,3.8
CMD-104681,2025-12-07,Congo,Nkayi,Boutique physique,Grande entreprise,Électroménager,Ventilateur Binatone,3,26120,0,78360,57924,20436,Virement bancaire,Soldes Ramadan,4.3
CMD-104682,2023-04-06,Cameroun,Yaoundé,Site web,Grande entreprise,Informatique,Imprimante Canon,6,114917,5,655027,527569,127458,Mobile Money,Soldes Ramadan,4.1
CMD-104683,2023-11-11,Cameroun,Garoua,WhatsApp Business,PME,Mode,Chaussures Nike,3,57160,0,171480,94403,77077,Carte bancaire,Soldes Ramadan,3.9
CMD-104684,2025-07-26,RDC,Goma,Facebook,PME,Alimentation,Boisson gazeuse,2,3749,15,6374,5023,1351,Virement bancaire,Fête de fin d'année,4.2
CMD-104685,2023-02-06,Congo,Dolisie,Instagram,Particulier,Électroménager,Ventilateur Binatone,11,29439,5,307638,243454,64184,Carte bancaire,Black Friday,4.7
CMD-104686,2026-01-03,RCA,Bangui,Revendeur,PME,Téléphones,Samsung Galaxy A15,1,101695,0,101695,72244,29451,Carte bancaire,Soldes Ramadan,3.0
CMD-104687,2023-12-15,Gabon,Port-Gentil,Site web,Grande entreprise,Informatique,Imprimante Canon,4,108142,0,432568,255342,177226,Mobile Money,Promo WhatsApp,3.2
CMD-104688,2023-12-24,Tchad,N'Djamena,WhatsApp Business,Particulier,Électroménager,Télévision Hisense 43,14,237850,0,3329900,2526955,802945,Carte bancaire,Promo WhatsApp,4.4
CMD-104689,2025-11-22,Cameroun,Yaoundé,Site web,Grande entreprise,Informatique,Imprimante Canon,3,116037,5,330706,257754,72952,Mobile Money,Fête de fin d'année,3.4
CMD-104690,2023-09-17,Guinée équatoriale,Bata,Revendeur,PME,Alimentation,Huile 5L,11,8939,15,83580,67532,16048,Virement bancaire,Campagne Facebook Ads,3.4
CMD-104691,2025-11-08,Guinée équatoriale,Bata,WhatsApp Business,Particulier,Téléphones,Redmi Note 13,2,127588,15,216900,124788,92112,Carte bancaire,Soldes Ramadan,3.8
CMD-104692,2024-09-10,Cameroun,Bafoussam,WhatsApp Business,Particulier,Informatique,Dell Latitude,2,459809,0,919618,670165,249453,Virement bancaire,Promo rentrée,3.5
CMD-104693,2023-12-25,RCA,Bangui,Site web,Grande entreprise,Informatique,Clé USB 64GB,13,8692,0,112996,67190,45806,Virement bancaire,Black Friday,4.3
CMD-104694,2025-12-10,Congo,Brazzaville,Instagram,PME,Mode,Chemise homme,9,20068,0,180612,130924,49688,Carte bancaire,Black Friday,3.4
CMD-104695,2024-05-19,RCA,Bangui,Instagram,PME,Téléphones,Redmi Note 13,11,126155,15,1179550,897747,281803,Carte bancaire,Promo WhatsApp,3.0
CMD-104696,2025-09-23,RCA,Berbérati,Revendeur,Grande entreprise,Mode,Chemise homme,9,17800,10,144180,96496,47684,Espèces,Promo WhatsApp,4.9
CMD-104697,2026-04-22,Guinée équatoriale,Malabo,WhatsApp Business,Particulier,Électroménager,Mixeur Moulinex,6,40213,10,217151,131855,85296,Espèces,Campagne Facebook Ads,4.9
CMD-104698,2025-02-16,RCA,Bangui,Site web,Particulier,Informatique,Clé USB 64GB,10,9745,15,82833,64155,18678,Virement bancaire,Soldes Ramadan,4.5
CMD-104699,2026-01-12,Tchad,N'Djamena,Site web,Grande entreprise,Électroménager,Réfrigérateur LG,8,441588,5,3356069,1986058,1370011,Espèces,Black Friday,3.1
CMD-104700,2025-07-03,Cameroun,Garoua,Boutique physique,PME,Électroménager,Ventilateur Binatone,6,28186,5,160661,119449,41212,Mobile Money,Promo rentrée,3.3
CMD-104701,2024-08-25,Congo,Nkayi,Facebook,Particulier,Informatique,Imprimante Canon,6,128806,5,734195,494919,239276,Mobile Money,Promo WhatsApp,4.0
CMD-104702,2026-02-28,RDC,Goma,Revendeur,PME,Informatique,Imprimante Canon,12,126145,10,1362366,1039964,322402,Mobile Money,Soldes Ramadan,5.0
CMD-104703,2026-03-24,RDC,Matadi,WhatsApp Business,Grande entreprise,Mode,Chaussures Nike,4,49749,0,198996,161945,37051,Mobile Money,Promo rentrée,4.7
CMD-104704,2023-09-04,Tchad,N'Djamena,Revendeur,PME,Électroménager,Télévision Hisense 43,2,258652,5,491439,377155,114284,Mobile Money,Campagne Facebook Ads,4.6
CMD-104705,2025-01-26,Cameroun,Yaoundé,Boutique physique,Particulier,Téléphones,Tecno Spark 20,9,96542,0,868878,522544,346334,Virement bancaire,Soldes Ramadan,3.5
CMD-104706,2025-11-20,Cameroun,Douala,Revendeur,Grande entreprise,Électroménager,Télévision Hisense 43,13,246925,0,3210025,2242922,967103,Mobile Money,Campagne Facebook Ads,4.3
CMD-104707,2023-10-10,Tchad,Sarh,Revendeur,Grande entreprise,Mode,Chemise homme,10,20014,10,180126,121560,58566,Carte bancaire,Campagne Facebook Ads,4.4
CMD-104708,2026-03-23,Guinée équatoriale,Bata,Instagram,Particulier,Alimentation,Riz 25kg,10,25142,10,226278,138827,87451,Mobile Money,Soldes Ramadan,4.7
CMD-104709,2024-02-07,Congo,Nkayi,WhatsApp Business,Grande entreprise,Électroménager,Réfrigérateur LG,5,477881,5,2269935,1592777,677158,Mobile Money,Campagne Facebook Ads,4.8
CMD-104710,2025-02-16,RDC,Kinshasa,Site web,Grande entreprise,Alimentation,Boisson gazeuse,9,3493,0,31437,21260,10177,Virement bancaire,Campagne Facebook Ads,4.4
CMD-104711,2023-03-28,Guinée équatoriale,Bata,Facebook,Grande entreprise,Informatique,Imprimante Canon,10,109927,10,989343,637915,351428,Carte bancaire,Promo WhatsApp,3.2
CMD-104712,2025-10-29,Guinée équatoriale,Malabo,Site web,PME,Informatique,Imprimante Canon,15,121781,0,1826715,1367965,458750,Carte bancaire,Fête de fin d'année,4.5
CMD-104713,2024-01-04,Tchad,Moundou,Facebook,Particulier,Électroménager,Mixeur Moulinex,1,32648,15,27751,20745,7006,Mobile Money,Soldes Ramadan,4.0
CMD-104714,2024-03-29,Gabon,Libreville,Revendeur,PME,Mode,Sac à main,4,29352,0,117408,86798,30610,Virement bancaire,Campagne Facebook Ads,3.6
CMD-104715,2025-08-10,Cameroun,Yaoundé,Boutique physique,Grande entreprise,Mode,Montre connectée,8,52285,10,376452,251686,124766,Espèces,Promo WhatsApp,3.9
CMD-104716,2025-06-20,Congo,Dolisie,Boutique physique,Grande entreprise,Électroménager,Télévision Hisense 43,7,259816,0,1818712,1313787,504925,Virement bancaire,Campagne Facebook Ads,3.6
CMD-104717,2025-05-24,Tchad,N'Djamena,Instagram,Particulier,Informatique,Clé USB 64GB,13,9507,10,111232,75885,35347,Carte bancaire,Aucune campagne,4.4
